YEAR,MONTH,QUARTER,MKT_CARRIER,MKT_CARRIER_AIRLINE_ID,MKT_CARRIER_NAME,MKT_UNIQUE_CARRIER,MKT_UNIQUE_CARRIER_NAME,OP_CARRIER,OP_CARRIER_AIRLINE_ID,OP_CARRIER_NAME,OP_UNIQUE_CARRIER,OP_UNIQUE_CARRIER_NAME,PAX_ALT_TRANS,PAX_NO_ALT_TRANS,PAX_NO_COMP_1,PAX_NO_COMP_2,PAX_NO_COMP_3,TOT_DEN_BOARDING,PAX_COMP_1,PAX_COMP_2,PAX_UPGRADE,PAX_DOWNGRADE,TOT_BOARDING,COMP_PAID_1,COMP_PAID_2,COMP_PAID_3,CODE_SHARE,OP_CARRIER_SOURCE
2018,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,1,0,0,0,1,1,871,0,0,762892,0,1350,0,true,ZW
2018,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,1110,0,0,1046874,0,0,0,true,ZW
2018,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,1035,0,0,979383,0,0,0,true,ZW
2018,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,688,2,0,997846,0,0,0,true,ZW
2019,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,1,0,0,0,0,1,1,1047,0,0,926950,0,0,0,true,ZW
2019,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,1075,0,0,1077064,0,0,0,true,ZW
2019,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,1,0,0,0,1,1,1242,0,0,1078761,0,0,0,true,ZW
2019,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,1,0,0,0,1,1,846,2,0,1045063,0,0,0,true,ZW
2020,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,690,1,0,811231,0,0,0,true,ZW
2020,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,0,0,0,56895,0,0,0,true,ZW
2020,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,16,0,0,200074,0,0,0,true,ZW
2020,12,4,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,51,0,0,375127,0,0,0,true,ZW
2021,3,1,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,69,,,399854,,,0,true,ZW
2021,6,2,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,2,0,0,0,2,1,294,,,698950,,,0,true,ZW
2021,9,3,UA,19977,United Air Lines Inc.,UA,United Air Lines Inc.,ZW,20046,Air Wisconsin Airlines Corp,ZW,Air Wisconsin Airlines Corp,0,0,0,0,0,0,0,529,,,1047313,,,0,true,ZW
2010,12,4,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,149,0,0,12,161,149,10016,0,0,6121134,23131,0,0,false,FL
2011,3,1,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,239,0,0,7,246,239,9648,0,0,5604721,35140,0,0,false,FL
2011,6,2,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,271,0,0,13,284,271,11766,0,0,6704438,49841,0,0,false,FL
2011,9,3,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,360,0,0,9,369,360,13380,0,0,6533019,80825,0,0,false,FL
2011,12,4,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,402,0,0,2,404,402,10556,0,0,5855058,186292,0,0,false,FL
2012,3,1,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,429,0,0,2,431,429,10427,0,0,5188466,268773,0,0,false,FL
2012,6,2,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,567,0,0,34,601,567,12026,0,0,5990763,277201,0,0,false,FL
2012,9,3,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,360,0,0,5,365,360,9041,0,0,5658334,144908,0,0,false,FL
2012,12,4,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,654,0,0,9,663,654,7000,0,0,4906630,337694,0,0,false,FL
2013,3,1,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,834,0,0,7,841,834,10336,0,0,4525112,487449,0,0,false,FL
2013,6,2,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,671,0,0,12,683,671,8832,0,0,5031798,368761,0,0,false,FL
2013,9,3,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,271,0,0,5,276,271,4799,0,0,4452451,147494,0,0,false,FL
2013,12,4,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,472,0,0,30,502,472,3507,0,0,3822884,330009,0,0,false,FL
2014,3,1,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,798,0,0,12,810,798,2722,0,0,2761020,558289,0,0,false,FL
2014,6,2,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,568,0,0,13,581,568,2251,0,0,2692186,386411,0,0,false,FL
2014,9,3,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,383,0,0,2,385,383,1515,0,0,2027579,192613,0,0,false,FL
2014,12,4,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,FL,20437,AirTran Airways Corporation,FL,AirTran Airways Corporation,0,75,0,0,7,82,75,394,0,0,1090988,44324,0,0,false,FL
2010,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,99,192,38,89,418,99,1638,24,3,3852268,0,70382,0,false,AS
2011,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,182,140,41,76,439,182,1798,86,3,3759030,0,152346,0,false,AS
2011,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,194,53,41,96,384,194,1592,138,19,4242336,0,133355,0,false,AS
2011,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,147,20,10,92,269,147,1424,85,2,4590676,0,126264,0,false,AS
2011,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,181,0,13,81,275,181,1226,13,9,4008655,0,166961,0,false,AS
2012,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,123,0,27,97,247,123,1465,19,4,3910885,0,207684,0,false,AS
2012,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,166,0,22,88,276,166,1281,33,0,4478826,0,176453,0,false,AS
2012,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,154,0,31,98,283,154,1365,20,7,4767167,0,246478,0,false,AS
2012,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,145,0,44,108,297,145,1162,19,11,4218458,0,236196,0,false,AS
2013,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,124,0,15,51,190,124,1155,11,21,4203186,0,131215,0,false,AS
2013,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,104,0,13,35,152,104,877,71,3,4780086,0,119054,0,false,AS
2013,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,137,0,14,94,245,137,1048,99,6,5098158,0,242031,0,false,AS
2013,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,72,0,15,40,127,72,754,82,5,4436523,0,111570,0,false,AS
2014,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,129,0,31,88,248,129,1026,16,3,4384631,0,255647,0,false,AS
2014,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,61,0,31,104,196,61,1027,27,3,4999049,0,129113,0,false,AS
2014,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,115,0,48,120,283,115,1305,31,13,5517702,0,227526,0,false,AS
2014,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,81,0,14,42,137,81,818,13,4,4937496,0,138500,0,false,AS
2015,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,156,0,20,43,219,156,1737,9,8,4975547,0,251037,0,false,AS
2015,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,122,0,34,35,191,122,1315,30,9,5624304,0,208708,0,false,AS
2015,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,106,0,15,50,171,106,1267,20,8,6064451,0,180715,0,false,AS
2015,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,106,0,15,38,159,106,1093,23,1,5430824,0,176107,0,false,AS
2016,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,196,0,20,68,284,196,1982,39,24,5344476,0,256714,0,false,AS
2016,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,176,0,27,62,265,176,1597,44,23,6059214,0,297984,0,false,AS
2016,9,3,,19931,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,140,0,4,41,185,140,1627,62,8,6321507,0,228906,0,,
2016,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,102,0,16,79,197,102,1600,37,170,5665703,0,202080,0,false,AS
2017,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,173,0,24,9,206,173,1981,24,29,5595050,0,321346,0,false,AS
2017,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,194,0,68,14,276,194,2680,48,52,6520730,0,338203,0,false,AS
2017,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,122,0,45,9,176,122,1761,35,31,6702144,0,203774,0,false,AS
2017,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,94,0,22,15,131,94,1552,44,22,6103747,0,202047,0,false,AS
2018,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,99,0,17,4,120,99,1206,6,28,5844254,0,179492,0,false,AS
2018,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,271,0,89,1,361,271,1170,149,2,2426932,0,91986,0,true,AS
2018,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,237,0,87,2,326,237,2795,76,60,8923390,0,459474,0,false,AS
2018,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,133,0,2,3,138,133,649,124,0,2593412,0,117688,0,true,AS
2018,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,121,0,65,6,192,121,2494,88,33,9274760,0,262356,0,false,AS
2018,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,54,0,0,1,55,54,631,57,2,2565369,0,56839,0,true,AS
2018,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,56,0,42,7,105,56,2226,76,55,8260367,0,189554,0,false,AS
2019,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,107,0,44,7,158,107,2498,98,27,7612627,0,265456,0,false,AS
2019,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,107,0,36,12,155,107,3188,375,24,9035684,0,249430,0,false,AS
2019,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,65,0,16,11,92,65,2730,212,21,9563449,0,160741,0,false,AS
2019,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,60,0,36,12,108,60,3147,78,35,8547197,0,138826,0,false,AS
2020,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,24,0,3,3,30,24,1515,75,14,6420719,0,40080,0,false,AS
2020,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,0,0,0,0,0,0,43,0,1,916543,0,0,0,false,AS
2020,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,0,0,0,0,0,0,0,0,1,2110763,0,0,0,false,AS
2020,12,4,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,0,0,0,0,0,0,0,0,13,2247354,0,0,0,false,AS
2021,3,1,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,1,0,1,0,2,1,117,,,3007066,,,0,false,AS
2021,6,2,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,16,0,17,0,33,16,915,,,5911527,,,3092,false,AS
2021,9,3,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,AS,19930,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,0,17,0,15,0,32,17,1059,,,6891202,,,350,false,AS
2018,3,1,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,58,0,58,0,0,0,0,3306693,0,0,0,false,G4
2018,6,2,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,0,0,0,0,216,0,0,3729600,0,0,0,false,G4
2018,9,3,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,10,68,78,0,141,0,0,3529711,0,0,0,false,G4
2018,12,4,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,1,65,66,0,46,0,0,3263797,0,0,0,false,G4
2019,3,1,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,434,76,510,0,34,0,0,3473390,0,0,0,false,G4
2019,6,2,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,123,0,123,0,25,0,0,4198976,0,0,0,false,G4
2019,9,3,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,2,0,2,0,135,0,0,3836145,0,0,0,false,G4
2019,12,4,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,2,0,2,0,347,0,0,3613426,0,0,0,false,G4
2020,3,1,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,0,0,0,0,272,0,0,3197140,0,0,0,false,G4
2020,6,2,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,0,0,0,0,15,0,0,1296542,0,0,0,false,G4
2020,9,3,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,0,0,0,0,11,0,0,2036795,0,0,0,false,G4
2020,12,4,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,0,0,0,0,6,0,0,2180397,0,0,0,false,G4
2021,3,1,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,0,0,0,0,3,,,2322946,,,0,false,G4
2021,6,2,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,0,0,0,0,203,,,3699217,,,0,false,G4
2021,9,3,G4,20368,Allegiant Air,G4,Allegiant Air,G4,20368,Allegiant Air,G4,Allegiant Air,0,0,0,0,0,0,0,519,,,3872651,,,0,false,G4
2011,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,866,623,4,659,43,2191,2148,11820,845,225,17751646,301872,291542,0,false,AA
2011,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,760,340,10,504,56,1660,1604,15587,1369,269,19650620,249274,156420,0,false,AA
2011,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,515,671,0,445,46,1677,1631,18097,1803,172,19890022,176168,436629,0,false,AA
2011,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,305,746,0,353,54,1458,1404,17326,1197,225,18720802,176354,821921,0,false,AA
2012,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,221,899,0,328,30,1478,1448,14589,1142,210,18320011,168607,916149,0,false,AA
2012,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,210,904,0,169,66,1349,1283,15263,1475,131,19749730,83042,847781,800,false,AA
2012,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,180,860,0,269,46,1355,1309,16131,1301,131,19277469,96083,897626,0,false,AA
2012,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,114,853,0,394,28,1389,1361,14442,968,237,18536509,51087,866451,0,false,AA
2013,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,126,678,0,182,39,1025,986,12822,1078,223,18267561,49157,638099,0,false,AA
2013,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,60,482,0,68,37,647,610,13609,1046,171,19581262,23711,429465,200,false,AA
2013,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,76,644,0,138,26,884,858,13511,1084,148,19549221,20593,651312,0,false,AA
2013,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,88,423,0,136,30,677,647,12864,819,117,18664581,42098,463467,0,false,AA
2014,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,150,939,0,147,28,1264,1236,9975,580,175,18416989,33809,947498,0,false,AA
2014,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,90,467,0,98,41,696,655,9014,500,177,19957730,23297,481266,0,false,AA
2014,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,84,328,0,80,16,508,492,7614,472,131,19864969,32408,320855,0,false,AA
2014,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,58,426,0,201,35,720,685,8549,390,205,18826185,27820,467943,0,false,AA
2015,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,148,852,0,409,22,1431,1409,9928,520,234,18101123,55269,929513,2000,false,AA
2015,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,88,569,0,360,72,1089,1017,11703,656,202,20066407,59692,579938,0,false,AA
2015,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,164,1106,0,1214,74,2558,2484,15366,686,256,36891115,42501,1057341,0,false,AA
2015,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,196,1296,0,872,62,2426,2364,13320,600,387,22033306,83827,1226806,0,false,AA
2016,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,193,1162,0,1214,73,2642,2569,14766,515,669,31360650,61295,1117302,0,false,AA
2016,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,129,879,0,743,49,1800,1751,12217,501,494,34214085,41385,771058,0,false,AA
2016,9,3,,19806,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,179,1298,0,652,27,2156,2129,15470,771,843,33773358,49190,1211835,0,,
2016,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,111,854,0,727,22,1714,1692,11806,299,1265,31546560,32476,1092284,0,false,AA
2017,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,156,1311,0,815,19,2301,2282,10870,252,1293,30582875,53613,1414883,0,false,AA
2017,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,140,1261,0,495,8,1904,1896,12328,289,1357,33982409,24754,1317614,0,false,AA
2017,9,3,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,24,161,0,127,0,312,312,10046,263,1341,33451848,4427,195177,0,false,AA
2017,12,4,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,19,164,0,232,1,416,415,14215,285,1543,32802049,6176,149534,0,false,AA
2018,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,3,83,0,147,0,233,233,11763,432,149,12508268,741,105022,0,true,AA
2018,3,1,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,9,295,0,177,2,483,481,15658,342,2220,31525870,1950,275239,0,false,AA
2011,3,1,,,,,,OH,20417,Comair Inc.,OH,Comair Inc.,4,43,1,0,1,49,47,3340,2362,320,1293985,1600,22596,0,false,OH
2018,6,2,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,AA,19805,American Airlines Inc.,AA,American Airlines Inc.,2,87,0,105,0,194,194,12510,453,133,14202068,0,71183,0,true,AA
